objectID,isHighlight,accessionYear,isPublicDomain,objectName,artistDisplayName,artistNationality,artistGender,objectBeginDate,objectEndDate,country,terms,constructionTime
436569.0,False,1880,True,Painting,François Marius Granet,French,Homme,1814.0,1815.0,France,"['Rome', 'Interiors', 'Churches', 'Boys', 'Men']",1.0
436612.0,False,1926,True,"Painting, miniature",Peter Adolf Hall,Swedish,Homme,1785.0,1795.0,Sweden,"['Portraits', 'Women']",10.0
436605.0,False,1961,True,"Painting, miniature",Jean Urbain Guérin,French,Homme,1789.0,1790.0,France,"['Men', 'Portraits']",1.0
436606.0,False,1962,True,"Painting, miniature",Jean Urbain Guérin,French,Homme,1810.0,1820.0,France,"['Portraits', 'Women']",10.0
436732.0,False,1941,True,Painting,Master of the Magdalen,Italian,Homme,1270.0,1299.0,Italy,"['Angels', 'Madonna and Child']",29.0
436641.0,False,1871,True,Painting,Bartholomeus van der Helst,Dutch,Homme,1647.0,1647.0,Netherlands,"['Men', 'Portraits']",0.0
436663.0,False,1925,True,"Painting, miniature",Hans Holbein the Younger,German,Homme,1530.0,1540.0,Germany,"['Men', 'Portraits']",10.0
436714.0,False,1947,True,"Painting, miniature",Jean-Baptiste Isabey,French,Homme,1810.0,1810.0,France,"['Napoleon I', 'Men', 'Portraits']",0.0
436694.0,False,1924,True,"Painting, miniature",John Hoskins,British,Homme,1625.0,1635.0,United Kingdom,"['Men', 'Portraits']",10.0
436650.0,False,1935,True,"Painting, miniature",Nicholas Hilliard,British,Homme,1597.0,1597.0,United Kingdom,"['Portraits', 'Women']",0.0
436673.0,False,1962,True,"Painting, miniature",Horace Hone,British,Homme,1791.0,1791.0,United Kingdom,"['Portraits', 'Women']",0.0
436696.0,False,1935,True,"Painting, miniature",John Hoskins,British,Homme,1657.0,1657.0,United Kingdom,"['Men', 'Portraits']",0.0
436717.0,False,1908,True,"Painting, miniature",Jean-Baptiste Isabey,French,Homme,1828.0,1828.0,France,"['Portraits', 'Women']",0.0
436729.0,False,1914,True,Painting,Italian (Ferrarese) Painter,Italian,Homme,1525.0,1550.0,Italy,"['Men', 'Portraits', 'Armor']",25.0
436727.0,False,1908,True,"Painting, cassone panel",Nicola di Maestro Antonio d'Ancona,Italian,Homme,1467.0,1511.0,Italy,"['Soldiers', 'Kings', 'Men']",44.0
436710.0,False,1925,True,"Painting, miniature",Jean-Baptiste Isabey,French,Homme,1790.0,1790.0,France,"['Books', 'Portraits', 'Women']",0.0
436624.0,False,1891,True,Painting,Frans Hals,Dutch,Homme,1645.0,1655.0,Netherlands,"['Portraits', 'Women']",10.0
436715.0,False,1942,True,"Painting, miniature",Jean-Baptiste Isabey,French,Homme,1812.0,1812.0,France,"['Napoleon I', 'Men', 'Portraits']",0.0
436718.0,False,1955,True,"Painting, miniature",Jean-Baptiste Isabey,French,Homme,1810.0,1820.0,France,"['Portraits', 'Women']",10.0
436695.0,False,1962,True,"Painting, miniature",John Hoskins,British,Homme,1648.0,1648.0,United Kingdom,"['Men', 'Portraits']",0.0
436711.0,False,1962,True,"Painting, miniature",Jean-Baptiste Isabey,French,Homme,1790.0,1800.0,France,"['Portraits', 'Women']",10.0
436635.0,False,1945,True,"Painting, miniature",Thomas Hazlehurst,British,Homme,1795.0,1805.0,United Kingdom,"['Portraits', 'Women']",10.0
436713.0,False,1932,True,"Painting, miniature",Jean-Baptiste Isabey,French,Homme,1796.0,1800.0,France,"['Sewing', 'Portraits', 'Women']",4.0
436651.0,False,1932,True,"Painting, miniature",Nicholas Hilliard,British,Homme,1585.0,1595.0,United Kingdom,"['Portraits', 'Women']",10.0
436666.0,False,1962,True,"Painting, miniature",Hans Holbein the Younger,German,Homme,1600.0,1729.0,Germany,"['Men', 'Portraits']",129.0
436761.0,False,1982,True,Painting,Italian (Umbrian) Painter,Italian,Homme,1495.0,1505.0,Italy,"['Infants', 'Women', 'Phoenix', 'Allegory', 'Dogs', 'Chalices']",10.0
436765.0,False,1968,True,"Painting, miniature",Italian (Venetian) Painter,Italian,Homme,1730.0,1735.0,Italy,"['Men', 'Portraits', 'Women']",5.0
436768.0,False,1948,True,"Painting, miniature",Nicolas Henri Jacob,French,Homme,1817.0,1817.0,France,"['Portraits', 'Women']",0.0
436876.0,False,1925,True,Painting,Franz von Lenbach,German,Homme,1900.0,1900.0,Germany,"['Girls', 'Portraits']",0.0
436878.0,False,1984,True,"Painting, miniature",Bernard Lens,British,Homme,1721.0,1721.0,United Kingdom,"['Parrots', 'Boys', 'Men', 'Women']",0.0
436855.0,False,1926,True,"Painting, miniature",Etienne Charles Le Guay,French,Homme,1795.0,1805.0,France,"['Portraits', 'Women']",10.0
436860.0,False,1925,True,"Painting, miniature",J. Lecourt,French,Homme,1805.0,1815.0,France,"['Men', 'Portraits']",10.0
436883.0,False,1905,False,Painting,Léon-Augustin Lhermitte,French,Homme,1905.0,1905.0,France,"['Kitchens', 'Christ', 'Infants', 'Men', 'Women']",0.0
436844.0,False,1925,True,"Painting, miniature",Jean-Baptiste Ponce Lambert,Swiss,Homme,1801.0,1801.0,Switzerland,"['Men', 'Portraits']",0.0
436779.0,False,1962,True,"Painting, miniature",James Jennings,British,Homme,1770.0,1773.0,United Kingdom,"['Portraits', 'Women']",3.0
436805.0,False,1953,True,Painting,Willem Kalf,Dutch,Homme,1659.0,1659.0,Netherlands,"['Lemons', 'Fruit', 'Still Life', 'Bowls']",0.0
436887.0,False,1941,True,"Painting, miniature",Friedrich Johann Gottlieb Lieder,German,Homme,1822.0,1822.0,Germany,"['Men', 'Portraits']",0.0
436901.0,False,1944,True,"Painting, miniature",David Loggan,British,Homme,1680.0,1680.0,United Kingdom,"['Men', 'Portraits']",0.0
436925.0,False,1983,False,Painting,Federico de Madrazo y de Ochoa,Spanish,Homme,1895.0,1934.0,Spain,"['Portraits', 'Profiles', 'Women', 'Reading']",39.0
436977.0,False,1992,True,"Painting, miniature",Luigi Marta,Italian,Homme,1830.0,1830.0,Italy,"['Horses', 'Napoleon I', 'Portraits']",0.0
436898.0,False,1917,True,"Painting, drawing",Fra Filippo Lippi,Italian,Homme,1426.0,1469.0,Italy,"['Men', 'Bishops', 'Saint Francis', 'Saints']",43.0
436987.0,False,1932,True,Painting,Jan Massys,Netherlandish,Homme,1537.0,1540.0,Netherlands,"['Grapes', 'Madonna and Child']",3.0
436924.0,False,1962,True,"Painting, miniature",Ferdinand Machéra,French,Homme,1827.0,1827.0,France,"['Men', 'Portraits']",0.0
436931.0,False,1911,True,Painting,Nicolaes Maes,Dutch,Homme,1654.0,1693.0,Netherlands,"['Men', 'Portraits']",39.0
436957.0,False,1967,True,Painting,Edouard Manet,French,Homme,1870.0,1876.0,France,"['Portraits', 'Women']",6.0
437664.0,False,1962,True,"Painting, miniature",Samuel Shelley,British,Homme,1795.0,1805.0,United Kingdom,"['Men', 'Portraits']",10.0
437694.0,False,1959,True,"Painting, miniature",John Smart,British,Homme,1765.0,1775.0,United Kingdom,"['Portraits', 'Women']",10.0
437668.0,False,1925,True,"Painting, miniature",Louis Marie Sicardi,French,Homme,1775.0,1785.0,France,"['Men', 'Portraits']",10.0
437689.0,False,1924,True,"Painting, miniature",John Smart,British,Homme,1761.0,1771.0,United Kingdom,"['Men', 'Portraits']",10.0
437785.0,False,1924,True,"Painting, miniature",Carl Friedrich Thienpondt,German,Homme,1755.0,1765.0,Germany,"['Nymphs', 'Female Nudes']",10.0
437690.0,False,1949,True,"Painting, miniature",John Smart,British,Homme,1777.0,1777.0,United Kingdom,"['Portraits', 'Women']",0.0
437663.0,False,1926,True,"Painting, miniature",Samuel Shelley,British,Homme,1801.0,1801.0,United Kingdom,"['Portraits', 'Women']",0.0
437695.0,False,1959,True,"Painting, miniature",John Smart,British,Homme,1761.0,1811.0,United Kingdom,"['Portraits', 'Women']",50.0
437692.0,False,1959,True,"Painting, miniature",John Smart,British,Homme,1755.0,1765.0,United Kingdom,"['Portraits', 'Women']",10.0
437701.0,False,1967,True,"Painting, sketch",Francesco Solimena,Italian,Homme,1731.0,1732.0,Italy,"['Men', 'Portraits', 'Servants']",1.0
437773.0,False,1925,True,"Painting, miniature",Swiss Painter,Swiss,Homme,1775.0,1785.0,Switzerland,"['Portraits', 'Women']",10.0
437802.0,False,1937,True,"Painting, sketch for a ceiling painting",Giovanni Battista Tiepolo,Italian,Homme,1760.0,1769.0,Italy,"['Jupiter', 'Neptune', 'Pluto', 'Putti']",9.0
437693.0,False,1959,True,"Painting, miniature",John Smart,British,Homme,1758.0,1768.0,United Kingdom,"['Boys', 'Portraits']",10.0
437760.0,False,1891,True,Painting,Jacob van Strij,Dutch,Homme,1795.0,1805.0,Netherlands,"['Cows', 'Landscapes']",10.0
437786.0,False,1924,True,"Painting, miniature",Carl Friedrich Thienpondt,German,Homme,1755.0,1765.0,Germany,"['Diana', 'Female Nudes']",10.0
437691.0,False,1959,True,"Painting, miniature",John Smart,British,Homme,1755.0,1765.0,United Kingdom,"['Portraits', 'Women']",10.0
437761.0,False,1950,True,"Painting, miniature",Peter Edward Stroely,German,Homme,1795.0,1805.0,Germany,"['Portraits', 'Women']",10.0
437896.0,False,1925,True,Painting,Jean-Georges Vibert,French,Homme,1878.0,1888.0,France,"['Interiors', 'Men', 'Dogs', 'Bishops', 'Monks']",10.0
437887.0,False,1962,True,Painting,Horace Vernet,French,Homme,1833.0,1833.0,France,"['Sculpture', 'Men', 'Portraits', 'Artists']",0.0
437859.0,False,1932,True,Painting,Giovanni di Francesco del Cervelliera,Italian,Homme,1440.0,1450.0,Italy,"['Profiles', 'Women', 'Portraits']",10.0
437905.0,False,1925,True,"Painting, miniature",Villers,French,Homme,1790.0,1790.0,France,"['Men', 'Portraits']",0.0
437907.0,False,1915,True,"Painting, miniature",Vincent,French,Homme,1785.0,1795.0,France,"['Profiles', 'Women', 'Portraits']",10.0
437904.0,False,1926,True,"Painting, miniature",Villers,French,Homme,1785.0,1793.0,France,"['Portraits', 'Women']",8.0
437817.0,False,1871,True,Painting,Gillis van Tilborgh,Flemish,Homme,1645.0,1678.0,Belgium,"['Girls', 'Men', 'Women', 'Dogs', 'Dining', 'Musicians', 'Weddings']",33.0
437844.0,False,1974,True,Painting,Pierre Charles Trémolières,French,Homme,1731.0,1741.0,France,"['Masks', 'Women']",10.0
437909.0,False,1937,True,Painting,Antonio Vivarini,Italian,Homme,1445.0,1455.0,Italy,"['Men', 'Women', 'Saint Peter']",10.0
437897.0,False,1871,True,Painting,Jan Victors,Dutch,Homme,1655.0,1665.0,Netherlands,"['Food', 'Girls', 'Men', 'Women', 'Dogs', 'Abraham', 'Eating']",10.0
437417.0,False,1950,True,Painting,Rembrandt (Rembrandt van Rijn),Dutch,Homme,1626.0,1669.0,Netherlands,"['Men', 'Portraits']",43.0
437373.0,False,1949,True,Painting,Raphael,Italian,Homme,1500.0,1599.0,Italy,"['Men', 'Portraits']",99.0
437434.0,False,1951,True,Painting,Auguste Renoir,French,Homme,1888.0,1892.0,France,['Girls'],4.0
437405.0,False,1960,True,Painting,Govert Flinck,Dutch,Homme,1635.0,1660.0,Netherlands,"['Portraits', 'Women']",25.0
437400.0,False,1891,True,Painting,Rembrandt (Rembrandt van Rijn),Dutch,Homme,1655.0,1660.0,Netherlands,"['Men', 'Portraits']",5.0
437415.0,False,1930,True,Painting,Willem Drost,Dutch,Homme,1649.0,1659.0,Netherlands,"['Women', 'Sibyl']",10.0
437401.0,False,1914,True,Painting,Rembrandt (Rembrandt van Rijn),Dutch,Homme,1648.0,1648.0,Netherlands,"['Men', 'Portraits']",0.0
437353.0,False,1962,True,"Painting, miniature",Edme Quenedey,French,Homme,1775.0,1785.0,France,"['Men', 'Profiles', 'Portraits']",10.0
437360.0,False,1953,True,Painting,Sir Henry Raeburn,"British, Scottish",Homme,1776.0,1823.0,United Kingdom,"['Portraits', 'Women']",47.0
437653.0,False,1924,True,"Painting, miniature",Carl August Senff,German,Homme,1808.0,1808.0,Germany,"['Portraits', 'Women']",0.0
437594.0,False,1959,True,"Painting, miniature",Jacques Saillant,French,Homme,1628.0,1628.0,France,"['Men', 'Portraits']",0.0
437628.0,False,1924,True,"Painting, miniature",Edmé Charles de Lioux de Savignac,French,Homme,1766.0,1772.0,France,"['Men', 'Women', 'Landscapes', 'Picnics']",6.0
437459.0,False,1924,True,"Painting, miniature",Christian Richter,Swedish,Homme,1698.0,1732.0,Sweden,"['Men', 'Portraits']",34.0
437548.0,False,1925,True,Painting,Jacob van Ruisdael,Dutch,Homme,1670.0,1679.0,Netherlands,"['Bridges', 'Waterfalls', 'Mountains', 'Landscapes']",9.0
437627.0,False,1924,True,"Painting, miniature",Edmé Charles de Lioux de Savignac,French,Homme,1766.0,1772.0,France,"['Men', 'Women', 'Rivers', 'Landscapes']",6.0
437595.0,False,1959,True,"Painting, miniature",Jacques Saillant,French,Homme,1623.0,1633.0,France,"['Men', 'Portraits']",10.0
437596.0,False,1977,True,"Painting, drawing","Jean Claude Richard, Abbé de Saint-Non",French,Homme,1770.0,1770.0,France,"['Girls', 'Portraits']",0.0
437484.0,False,1962,True,"Painting, miniature",Charles Robertson,Irish,Homme,1810.0,1810.0,Ireland,"['Men', 'Portraits']",0.0
437586.0,False,1906,True,Painting,Salomon van Ruysdael,Dutch,Homme,1648.0,1648.0,Netherlands,"['Roads', 'Cows', 'Landscapes']",0.0
437486.0,False,1962,True,"Painting, miniature",François-Théodore Rochard,French,Homme,1829.0,1829.0,France,"['Portraits', 'Women']",0.0
437546.0,False,1889,True,Painting,Jacob van Ruisdael,Dutch,Homme,1655.0,1665.0,Netherlands,"['Forests', 'Streams']",10.0
437482.0,False,1986,True,"Painting, miniature",Andrew Robertson,"British, Scottish",Homme,1828.0,1828.0,United Kingdom,"['Men', 'Portraits']",0.0
436343.0,False,1914,True,Painting,Italian (Ferrarese) Painter,Italian,Homme,1570.0,1599.0,Italy,"['Helmets', 'Men', 'Portraits', 'Armor']",29.0
436353.0,False,1962,True,"Painting, miniature",French Painter,French,Homme,1755.0,1765.0,France,"['Men', 'Portraits']",10.0
436352.0,False,1962,True,"Painting, miniature",French Painter,French,Homme,1745.0,1755.0,France,"['Harbors', 'Boats']",10.0
436316.0,False,1944,True,"Painting, miniature",Thomas Forster,British,Homme,1701.0,1701.0,United Kingdom,"['Portraits', 'Women']",0.0
436328.0,False,1960,True,"Painting, miniature",Marie Anne Gérard Fragonard (Madame Fragonard),French,Femme,1770.0,1780.0,France,"['Boys', 'Portraits']",10.0
436275.0,False,1926,True,"Painting, miniature",George Engleheart,British,Homme,1788.0,1788.0,United Kingdom,"['Men', 'Portraits']",0.0
436288.0,False,1976,True,Painting,Barent Fabritius,Dutch,Homme,1658.0,1658.0,Netherlands,"['Men', 'Boys', 'Women', 'Abraham']",0.0
436294.0,False,1966,True,Painting,Henri Fantin-Latour,French,Homme,1874.0,1874.0,France,"['Apples', 'Flowers', 'Still Life']",0.0
436314.0,False,1944,True,"Painting, miniature",Thomas Forster,British,Homme,1700.0,1700.0,United Kingdom,"['Men', 'Portraits']",0.0
436344.0,False,1976,True,Painting,French Painter,French,Homme,1700.0,1725.0,France,"['Virgin Mary', 'Joseph', 'Holy Family', 'Saint Anne', 'Jesus', 'Saints']",25.0
436367.0,False,1962,True,"Painting, miniature",French Painter,French,Homme,1785.0,1795.0,France,"['Palettes', 'Men', 'Self-portraits']",10.0
436351.0,False,1962,True,"Painting, miniature",French Painter,French,Homme,1745.0,1755.0,France,"['Kings', 'Men', 'Portraits']",10.0
436361.0,False,1925,True,"Painting, miniature",French Painter,French,Homme,1773.0,1783.0,France,"['Men', 'Portraits']",10.0
436350.0,False,1942,True,"Painting, miniature",French Painter,French,Homme,1715.0,1725.0,France,"['Men', 'Portraits']",10.0
436306.0,False,1962,True,"Painting, miniature",Flemish Painter,Flemish,Homme,1620.0,1630.0,Belgium,"['Portraits', 'Women']",10.0
436315.0,False,1944,True,"Painting, miniature",Thomas Forster,British,Homme,1700.0,1700.0,United Kingdom,"['Portraits', 'Women']",0.0
436307.0,False,1948,True,"Painting, miniature",Flemish Painter,Flemish,Homme,1645.0,1655.0,Belgium,"['Towers', 'Harbors', 'Men', 'Boats']",10.0
436330.0,False,1920,True,"Painting, fragment of a cassone panel",Francesco di Giorgio Martini,Italian,Homme,1468.0,1475.0,Italy,"['Women', 'Griffins', 'Goddess', 'Chariots']",7.0
436365.0,False,1962,True,"Painting, miniature",French Painter,French,Homme,1775.0,1785.0,France,"['Portraits', 'Women']",10.0
436317.0,False,1944,True,"Painting, miniature",Thomas Forster,British,Homme,1705.0,1705.0,United Kingdom,"['Men', 'Portraits']",0.0
436277.0,False,1911,True,"Painting, miniature",George Engleheart,British,Homme,1800.0,1810.0,United Kingdom,"['Men', 'Portraits']",10.0
436267.0,False,1926,True,Painting,Gerbrand van den Eeckhout,Dutch,Homme,1650.0,1653.0,Netherlands,"['Music', 'Dogs', 'Men', 'Women']",3.0
436355.0,False,1925,True,"Painting, miniature",French Painter,French,Homme,1765.0,1775.0,France,"['Men', 'Portraits']",10.0
436366.0,False,1925,True,"Painting, miniature",French Painter,French,Homme,1785.0,1795.0,France,"['Men', 'Portraits']",10.0
436405.0,False,1915,True,"Painting, miniature",French Painter,French,Homme,1800.0,1800.0,France,"['Men', 'Portraits']",0.0
436460.0,False,1926,True,"Painting, miniature",German Painter,German,Homme,1790.0,1800.0,Germany,"['Boys', 'Girls', 'Men', 'Portraits']",10.0
436376.0,False,1922,True,"Painting, miniature",French Painter,French,Homme,1785.0,1795.0,France,"['Men', 'Portraits']",10.0
436463.0,False,1926,True,"Painting, miniature",German Painter,German,Homme,1790.0,1800.0,Germany,"['Bracelets', 'Girls', 'Portraits']",10.0
436467.0,False,1926,True,"Painting, miniature",German Painter,German,Homme,1790.0,1800.0,Germany,"['Bracelets', 'Children', 'Portraits']",10.0
436501.0,False,1926,True,"Painting, miniature",Giovanni Battista Gigola,Italian,Homme,1789.0,1841.0,Italy,"['Portraits', 'Female Nudes']",52.0
436471.0,False,1915,True,"Painting, miniature",German Painter,German,Homme,1810.0,1820.0,Germany,"['Men', 'Portraits']",10.0
436465.0,False,1926,True,"Painting, miniature",German Painter,German,Homme,1790.0,1800.0,Germany,"['Bracelets', 'Boys', 'Girls', 'Men', 'Portraits', 'Women']",10.0
436466.0,False,1926,True,"Painting, miniature",German Painter,German,Homme,1790.0,1800.0,Germany,"['Bracelets', 'Children', 'Portraits']",10.0
436368.0,False,1924,True,"Painting, miniature",French Painter,French,Homme,1785.0,1795.0,France,"['Portraits', 'Women']",10.0
436462.0,False,1926,True,"Painting, miniature",German Painter,German,Homme,1790.0,1800.0,Germany,"['Bracelets', 'Children', 'Portraits']",10.0
436461.0,False,1926,True,"Painting, miniature",German Painter,German,Homme,1790.0,1800.0,Germany,"['Bracelets', 'Portraits', 'Women']",10.0
436421.0,False,1941,True,"Painting, miniature",Heinrich Friedrich Füger,German,Homme,1785.0,1795.0,Germany,"['Portraits', 'Women']",10.0
436374.0,False,1955,True,"Painting, miniature",French Painter,French,Homme,1785.0,1795.0,France,"['Men', 'Portraits']",10.0
436378.0,False,1926,True,"Painting, miniature",French Painter,French,Homme,1790.0,1800.0,France,"['Portraits', 'Women']",10.0
436377.0,False,1962,True,"Painting, miniature",French Painter,French,Homme,1790.0,1800.0,France,"['Portraits', 'Women']",10.0
436373.0,False,1955,True,"Painting, miniature",French Painter,French,Homme,1785.0,1795.0,France,"['Portraits', 'Women']",10.0
436517.0,False,1949,True,"Painting, drawing",Girolamo da Cremona,Italian,Homme,1451.0,1483.0,Italy,"['Christ', 'Mary Magdalene', 'Saint John the Evangelist', 'Descent from the Cross']",32.0
436470.0,False,1962,True,"Painting, miniature",German Painter,German,Homme,1805.0,1815.0,Germany,"['Men', 'Portraits']",10.0
436464.0,False,1926,True,"Painting, miniature",German Painter,German,Homme,1790.0,1800.0,Germany,"['Bracelets', 'Girls', 'Portraits', 'Women']",10.0
436469.0,False,1962,True,"Painting, miniature",German Painter,German,Homme,1805.0,1815.0,Germany,"['Portraits', 'Women']",10.0
437193.0,False,1932,True,Painting,Eglon van der Neer,Dutch,Homme,1654.0,1703.0,Netherlands,"['Portraits', 'Women', 'Reading']",49.0
437207.0,False,1969,True,Painting,Netherlandish Painter,Netherlandish,Homme,1540.0,1550.0,Netherlands,"['Portraits', 'Women']",10.0
437141.0,False,1915,True,"Painting, miniature",Monogrammist IS,Flemish,Homme,1621.0,1621.0,Belgium,"['Men', 'Portraits']",0.0
437142.0,False,1938,True,"Painting, miniature",Monogrammist JG,Northern European,Homme,1625.0,1635.0,Sweden,"['Performance', 'Men', 'Dogs', 'Actors', 'Crowd']",10.0
437166.0,False,1925,True,"Painting, miniature",Mortier,French,Homme,1794.0,1795.0,France,"['Men', 'Portraits', 'Dogs']",1.0
437151.0,False,1951,True,Painting,Anthonis Mor van Dashorst,Netherlandish,Homme,1563.0,1563.0,Netherlands,"['Men', 'Portraits']",0.0
437139.0,False,1948,True,"Painting, miniature",Monogrammist FA,Northern European,Homme,1664.0,1664.0,Sweden,"['Easels', 'Painting', 'Men', 'Coat of Arms', 'Artists']",0.0
437204.0,False,1932,True,Painting,Netherlandish Painter,Netherlandish,Homme,1515.0,1525.0,Netherlands,"['Swords', 'Men', 'Portraits']",10.0
437320.0,False,1926,True,"Painting, miniature",Andrew Plimer,British,Homme,1804.0,1804.0,United Kingdom,"['Portraits', 'Women']",0.0
437219.0,False,1925,True,Painting,Alphonse-Marie-Adolphe de Neuville,French,Homme,1880.0,1880.0,France,"['Horses', 'Soldiers', 'Men', 'Smoking', 'Drinking']",0.0
437324.0,False,1939,True,Painting,Pieter Jansz. Pourbus,Netherlandish,Homme,1544.0,1584.0,Netherlands,"['Portraits', 'Women']",40.0
437240.0,False,1964,True,"Painting, diptych",Pacino di Bonaguida,Italian,Homme,1303.0,1320.0,Italy,"['Madonna and Child', 'Crucifixion', 'Angels', 'Mary Magdalene', 'Saint Francis', 'Saint John the Baptist', 'Saint Paul', 'Death of the Virgin']",17.0
437226.0,False,1962,True,"Painting, miniature",James Nixon,British,Homme,1785.0,1795.0,United Kingdom,"['Portraits', 'Women']",10.0
437253.0,False,1925,True,"Painting, miniature",Pierre Pasquier,French,Homme,1772.0,1772.0,France,"['Men', 'Profiles', 'Portraits']",0.0
437225.0,False,1939,True,"Painting, miniature",James Nixon,British,Homme,1780.0,1785.0,United Kingdom,"['Portraits', 'Women']",5.0
437254.0,False,1925,True,"Painting, miniature",Pierre Pasquier,French,Homme,1771.0,1779.0,France,"['Men', 'Portraits']",8.0
437264.0,False,1932,True,"Painting, miniature",Thomas Peat,British,Homme,1792.0,1792.0,United Kingdom,"['Men', 'Portraits', 'Artists']",0.0
436928.0,False,1887,True,Painting,Raimundo de Madrazo y Garreta,Spanish,Homme,1875.0,1875.0,Spain,"['Portraits', 'Women']",0.0
437686.0,False,1992,True,Painting,Alfred Sisley,British,Homme,1891.0,1891.0,United Kingdom,"['Streets', 'Winter', 'Snow']",0.0
437804.0,False,1943,True,Painting,Giovanni Battista Tiepolo,Italian,Homme,1760.0,1760.0,Italy,"['Female Nudes', 'Putti']",0.0
437640.0,False,1889,True,Painting,Julius Schrader,German,Homme,1859.0,1859.0,Germany,"['Men', 'Portraits']",0.0
437734.0,False,1929,True,Painting,Spanish (Castilian) Painter,Spanish,Homme,1630.0,1669.0,Spain,"['Men', 'Portraits']",39.0
437809.0,False,1943,True,"Painting, monochrome overdoor",Giovanni Domenico Tiepolo,Italian,Homme,1747.0,1804.0,Italy,"['Female Nudes', 'Allegory']",57.0
437937.0,False,1950,True,Painting,Jan Weenix,Dutch,Homme,1695.0,1695.0,Netherlands,"['Birds', 'Flowers', 'Death']",0.0
437846.0,False,1917,True,Painting,Constant Troyon,French,Homme,1860.0,1860.0,France,"['Women', 'Dogs', 'Donkeys', 'Sheep']",0.0
437813.0,False,1943,True,"Painting, monochrome overdoor",Giovanni Domenico Tiepolo,Italian,Homme,1747.0,1804.0,Italy,"['Women', 'Allegory']",57.0
437811.0,False,1943,True,"Painting, monochrome overdoor",Giovanni Domenico Tiepolo,Italian,Homme,1747.0,1804.0,Italy,"['Women', 'Horses', 'Allegory']",57.0
437843.0,False,1929,True,Painting,Italian Painter,Italian,Homme,1742.0,1770.0,Italy,"['Men', 'Portraits']",28.0
435576.0,False,1991,True,Painting,Fra Angelico (Guido di Pietro),Italian,Homme,1420.0,1430.0,Italy,"['Bishops', 'Croziers', 'Miter']",10.0
435687.0,False,1976,True,Painting,Louis Léopold Boilly,French,Homme,1781.0,1845.0,France,"['Men', 'Portraits']",64.0
435719.0,False,1895,True,"Painting, miniature",Joseph Bordes,French,Homme,1808.0,1808.0,France,"['Portraits', 'Women']",0.0
435688.0,False,1976,True,Painting,Louis Léopold Boilly,French,Homme,1781.0,1845.0,France,"['Portraits', 'Women']",64.0
435648.0,False,1890,True,Painting,Gyula Benczúr,Hungarian,Homme,1864.0,1920.0,Hungary,"['Interiors', 'Tables', 'Chairs']",56.0
435700.0,False,1895,True,"Painting, miniature",Henry Bone,British,Homme,1827.0,1827.0,United Kingdom,"['Men', 'Portraits']",0.0
435841.0,False,1895,True,"Painting, miniature",Pierre Laurent Canon,French,Homme,1844.0,1844.0,France,"['Men', 'Portraits']",0.0
435696.0,False,1895,True,"Painting, miniature",Henry Bone,British,Homme,1808.0,1808.0,United Kingdom,"['Men', 'Portraits']",0.0
435819.0,False,1962,True,Painting,Barthel Bruyn the Elder,German,Homme,1533.0,1533.0,Germany,"['Portraits', 'Women']",0.0
435721.0,False,1895,True,"Painting, miniature",Joseph Bordes,French,Homme,1805.0,1815.0,France,"['Men', 'Portraits']",10.0
436009.0,False,1922,True,Painting,Gustave Courbet,French,Homme,1862.0,1862.0,France,"['Forests', 'Streams']",0.0
435694.0,False,1908,True,Painting,Giovanni Boldini,Italian,Homme,1865.0,1931.0,Italy,"['Streets', 'Shops', 'Soldiers', 'Men', 'Horses']",66.0
435920.0,False,1895,True,"Painting, miniature",Samuel Collins,British,Homme,1755.0,1768.0,United Kingdom,"['Men', 'Portraits']",13.0
436013.0,False,1922,True,Painting,Gustave Courbet,French,Homme,1873.0,1877.0,France,"['Rivers', 'Landscapes']",4.0
435856.0,False,1979,True,Painting,Eugène Carrière,French,Homme,1888.0,1898.0,France,"['Men', 'Self-portraits']",10.0
435720.0,False,1895,True,"Painting, miniature",Joseph Bordes,French,Homme,1812.0,1812.0,France,"['Portraits', 'Women']",0.0
436020.0,False,1922,True,Painting,Gustave Courbet,French,Homme,1873.0,1877.0,France,"['Landscapes', 'Rivers']",4.0
436036.0,False,1908,True,Painting,Lucas Cranach the Elder,German,Homme,1534.0,1537.0,Germany,"['Men', 'Portraits']",3.0
435821.0,False,1895,True,"Painting, miniature",Adam Buck,Irish,Homme,1804.0,1804.0,Ireland,"['Pendants', 'Profiles', 'Women']",0.0
435788.0,False,1895,True,"Painting, miniature",British Painter,British,Homme,1775.0,1785.0,United Kingdom,"['Men', 'Portraits']",10.0
435706.0,False,1995,True,Painting,Bonifacio de' Pitati (Bonifacio Veronese),Italian,Homme,1507.0,1553.0,Italy,"['Saint John the Baptist', 'Joseph', 'Men', 'Women', 'Madonna and Child', 'Saints']",46.0
435863.0,False,1982,True,Painting,Cenni di Francesco di Ser Cenni,Italian,Homme,1375.0,1385.0,Italy,"['Men', 'Women', 'Saint Catherine']",10.0
435818.0,False,1962,True,Painting,Barthel Bruyn the Elder,German,Homme,1533.0,1533.0,Germany,"['Men', 'Portraits']",0.0
436610.0,False,1895,True,"Painting, miniature",Peter Adolf Hall,Swedish,Homme,1772.0,1772.0,Sweden,"['Men', 'Portraits', 'Artists']",0.0
